Age,HorseId,季初評分,avg_名次,avg_頭馬距離,avg_速度_mps,avg_獨贏賠率,races_counted,horse_win_rate,horse_win_place_rate
5,HK_2023_J390,76.0,5.0,2.9375,16.55997684485663,6.075,4.0,0.25,0.3333333333333333
5,HK_2022_H439,76.0,4.75,2.0,17.303699569470556,6.2250000000000005,4.0,0.0952380952380952,0.5714285714285714
5,HK_2023_J092,76.0,9.5,6.875,16.637796447732807,5.15,2.0,0.25,0.5
5,HK_2024_K076,76.0,7.5,8.625,16.902712339084943,2.65,2.0,0.5,0.8333333333333334
5,HK_2023_J272,76.0,2.0,1.375,17.117890411860895,6.1,4.0,0.2307692307692307,0.5384615384615384
5,HK_2022_H334,68.0,5.0,2.958333333333333,17.102297373902086,14.466666666666669,6.0,0.0588235294117647,0.4411764705882353
5,HK_2024_K037,75.0,5.8,3.3,16.621242834870703,7.74,5.0,0.1818181818181818,0.3636363636363636
5,HK_2023_J445,75.0,2.6,1.5,16.765705682177718,10.1,5.0,0.2222222222222222,0.4444444444444444
5,HK_2024_K206,75.0,12.0,11.0,16.42433105481919,61.0,2.0,0.0,0.0
5,HK_2023_J237,66.0,3.375,2.392857142857143,17.190376829503347,13.2125,8.0,0.1428571428571428,0.5714285714285714
5,HK_2024_K128,75.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2023_J114,74.0,4.0,2.75,17.28874159678348,6.766666666666667,3.0,0.25,0.75
5,HK_2023_J363,74.0,3.75,1.325,17.41524866057898,4.725,4.0,0.1666666666666666,0.5
5,HK_2023_J279,73.0,3.8,3.1875,17.14754047968456,7.58,5.0,0.2307692307692307,0.3846153846153846
5,HK_2023_J389,73.0,1.6666666666666667,0.4,16.569462538044988,3.6666666666666665,3.0,0.3333333333333333,0.6666666666666666
5,HK_2024_K172,72.0,3.0,1.5,17.2046694476125,6.266666666666667,3.0,0.2,0.4
5,HK_2023_J188,72.0,4.666666666666667,2.833333333333333,17.197818819857776,8.799999999999999,3.0,0.1176470588235294,0.4117647058823529
5,HK_2023_J161,72.0,5.4,4.0,16.71774693264519,12.78,5.0,0.1363636363636363,0.5909090909090909
5,HK_2023_J402,72.0,3.571428571428572,1.5785714285714287,17.210361456125415,9.128571428571428,7.0,0.1176470588235294,0.2941176470588235
5,HK_2024_K127,71.0,8.0,4.125,17.078788315500056,13.025,4.0,0.125,0.25
5,HK_2023_J244,71.0,4.5,5.2,17.50853805660277,8.483333333333333,6.0,0.1,0.35
5,HK_2024_K169,71.0,7.8,6.25,17.31706601014998,8.28,5.0,0.125,0.25
5,HK_2023_J330,71.0,4.5,4.0,17.235752353771034,12.683333333333332,6.0,0.1111111111111111,0.3333333333333333
5,HK_2023_J418,71.0,9.0,5.75,17.039922103213243,16.0,1.0,0.2,0.5
5,HK_2023_J489,72.0,8.0,5.3,17.25211072294298,32.02,5.0,0.3,0.4
5,HK_2024_K129,71.0,3.8333333333333335,2.8,16.61987224259942,5.933333333333334,6.0,0.1111111111111111,0.4444444444444444
5,HK_2024_K005,70.0,3.8,2.95,16.992877193366372,5.18,5.0,0.2727272727272727,0.4545454545454545
5,HK_2024_K093,70.0,4.333333333333333,3.0416666666666665,16.56120331599294,6.05,6.0,0.1,0.4
5,HK_2023_J143,70.0,4.25,3.3125,17.082253439033938,16.7,4.0,0.2105263157894736,0.3157894736842105
5,HK_2024_K424,70.0,9.0,7.375,17.37929577252215,92.5,2.0,0.0,0.0
5,HK_2024_K131,70.0,3.4,2.9375,16.60317572703257,5.220000000000001,5.0,0.1111111111111111,0.5555555555555556
5,HK_2024_K057,70.0,6.5,4.125,17.070573554977088,7.75,3.0,0.1428571428571428,0.2857142857142857
5,HK_2023_J367,70.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2024_K310,69.0,5.5,4.625,17.547154166574682,15.5,2.0,0.0,0.5
5,HK_2023_J200,69.0,7.5,6.0,16.668085971083233,20.225,4.0,0.2352941176470588,0.3529411764705882
5,HK_2023_J399,69.0,7.0,2.5,17.058608504934814,19.0,2.0,0.0,0.2222222222222222
5,HK_2023_J400,70.0,6.833333333333333,5.375,17.234087916650793,15.783333333333331,6.0,0.1176470588235294,0.2941176470588235
5,HK_2024_K176,68.0,5.142857142857143,2.25,17.10963090809592,22.285714285714285,7.0,0.2,0.2
5,HK_2022_H161,68.0,5.666666666666667,4.2,17.09284143837414,15.483333333333334,6.0,0.1,0.2666666666666666
5,HK_2023_J266,68.0,4.285714285714286,2.7916666666666665,16.53514889567404,12.87142857142857,7.0,0.1111111111111111,0.3333333333333333
5,HK_2024_K249,68.0,3.4,3.1875,17.30727941530448,7.26,5.0,0.2857142857142857,0.5714285714285714
5,HK_2024_K386,68.0,6.0,4.75,17.02340293560552,33.0,2.0,0.0,0.0
5,HK_2023_J537,68.0,8.4,4.65,17.15310228969608,17.48,5.0,0.0909090909090909,0.2727272727272727
5,HK_2023_J118,68.0,7.666666666666667,4.666666666666667,17.4685036689723,13.0,3.0,0.1428571428571428,0.4285714285714285
5,HK_2023_J320,68.0,3.8333333333333335,1.2916666666666667,17.402659388875776,6.833333333333333,6.0,0.0714285714285714,0.5
5,HK_2022_H431,67.0,5.0,4.0,16.41455297645163,6.6,2.0,0.1818181818181818,0.6363636363636364
5,HK_2023_J486,67.0,4.0,5.625,16.633366809978504,4.0,4.0,0.25,0.625
5,HK_2023_J278,67.0,11.333333333333334,15.416666666666666,16.41258851235768,17.033333333333335,3.0,0.1538461538461538,0.3076923076923077
5,HK_2023_J339,67.0,3.75,2.375,16.855136047573854,7.375,4.0,0.1538461538461538,0.5384615384615384
5,HK_2023_J280,67.0,4.166666666666667,3.05,17.052067185433817,5.233333333333333,6.0,0.1111111111111111,0.6111111111111112
5,HK_2023_J233,67.0,5.0,3.1,17.258677260472986,7.720000000000001,5.0,0.1666666666666666,0.4444444444444444
5,HK_2023_J239,67.0,2.8,1.35,17.49031786595564,4.48,5.0,0.2,0.4666666666666667
5,HK_2024_K094,67.0,5.4,2.9,16.79206625640936,10.96,5.0,0.125,0.375
5,HK_2022_H364,68.0,6.166666666666667,3.7083333333333335,17.27476593927911,22.066666666666663,6.0,0.1666666666666666,0.4166666666666667
5,HK_2024_K521,67.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2023_J249,67.0,7.0,3.75,17.03488846376353,46.0,4.0,0.0666666666666666,0.1333333333333333
5,HK_2023_J500,66.0,6.75,3.9375,17.031645874489374,5.925,4.0,0.2857142857142857,0.4285714285714285
5,HK_2024_K383,66.0,14.0,9.0,17.150207231670716,196.0,1.0,0.0,0.0
5,HK_2024_K384,66.0,13.0,8.75,17.157563625965114,112.0,1.0,0.0,0.0
5,HK_2024_K510,65.0,12.0,24.25,16.58374792703151,74.0,1.0,0.0,0.0
5,HK_2023_J468,65.0,4.8,4.5,17.320370173363134,10.32,5.0,0.0909090909090909,0.2727272727272727
5,HK_2023_J158,65.0,5.0,2.46,17.202822798507256,8.36,5.0,0.1578947368421052,0.4210526315789473
5,HK_2024_K007,64.0,4.285714285714286,2.357142857142857,17.097526104796444,10.8,7.0,0.1818181818181818,0.4545454545454545
5,HK_2023_J540,65.0,4.0,2.06,17.18631134206873,8.0,5.0,0.0,0.5
5,HK_2023_J348,65.0,11.0,6.3,17.08356165778844,58.78,5.0,0.2307692307692307,0.2307692307692307
5,HK_2024_K428,66.0,7.75,5.3125,16.92916265981818,86.25,4.0,0.0,0.0
5,HK_2023_J401,65.0,4.5,2.25,17.211216380152244,5.95,4.0,0.0714285714285714,0.4285714285714285
5,HK_2024_K557,64.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2024_K288,64.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2025_L053,64.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2023_J442,64.0,8.333333333333334,15.833333333333334,16.352867797950623,31.7,4.0,0.2222222222222222,0.3333333333333333
5,HK_2023_J164,64.0,6.5,3.3125,17.19428084956224,9.1,4.0,0.1764705882352941,0.4117647058823529
5,HK_2023_J393,64.0,5.375,3.25,17.107773199779274,41.25,8.0,0.0833333333333333,0.3333333333333333
5,HK_2023_J405,63.0,3.2,2.5,17.632102596311803,9.46,5.0,0.0,0.4545454545454545
5,HK_2023_J494,63.0,5.8,4.8100000000000005,16.38694796649785,7.92,5.0,0.1111111111111111,0.1111111111111111
5,HK_2023_J484,63.0,4.5,3.3125,17.097601764355872,19.0,4.0,0.25,0.375
5,HK_2024_K174,63.0,5.8,3.5,16.860477699302017,4.0600000000000005,5.0,0.0,0.4444444444444444
5,HK_2023_J139,63.0,5.142857142857143,2.5357142857142856,16.983234704925618,10.471428571428572,7.0,0.0952380952380952,0.238095238095238
5,HK_2024_K264,62.0,6.0,2.40625,17.1808740725067,15.65,8.0,0.0909090909090909,0.1818181818181818
5,HK_2023_J265,62.0,8.0,6.875,16.85921552180671,18.45,2.0,0.0,0.0
5,HK_2023_J421,62.0,4.6,3.625,17.132660838155182,6.540000000000001,5.0,0.2,0.4
5,HK_2024_K263,62.0,9.0,11.0,17.51927119831815,116.0,2.0,0.0,0.0
5,HK_2024_K265,62.0,10.0,11.25,16.64647436106087,128.66666666666666,3.0,0.0,0.0
5,HK_2023_J042,61.0,3.8333333333333335,1.4166666666666667,17.49342169017861,6.55,6.0,0.1176470588235294,0.4117647058823529
5,HK_2023_J519,61.0,3.2,2.0,17.144977823260824,22.92,5.0,0.1428571428571428,0.5714285714285714
5,HK_2024_K175,61.0,6.75,5.1875,17.508198945892914,24.5,4.0,0.0,0.3333333333333333
5,HK_2022_H438,61.0,5.75,4.3125,17.017331625777885,25.5,4.0,0.1428571428571428,0.3571428571428571
5,HK_2024_K074,61.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.5,0.5
5,HK_2023_J513,60.0,8.2,4.35,17.12998874352511,33.5,6.0,0.0833333333333333,0.1666666666666666
5,HK_2023_J089,60.0,3.6666666666666665,1.75,17.278920875357453,3.7000000000000006,3.0,0.1,0.5
5,HK_2024_K109,60.0,11.666666666666666,16.75,16.76606238829407,99.66666666666669,3.0,0.0,0.0
5,HK_2022_H450,60.0,6.75,4.625,16.41486290667382,14.175,4.0,0.1666666666666666,0.3333333333333333
5,HK_2022_H405,60.0,4.125,2.1785714285714284,17.629421770208484,8.25,8.0,0.1304347826086956,0.4347826086956521
5,HK_2023_J227,60.0,4.75,2.325,16.515578682929984,13.65,4.0,0.1875,0.375
5,HK_2024_K311,61.0,7.75,4.875,17.2726265647911,103.0,4.0,0.0,0.0
5,HK_2023_J060,59.0,7.0,4.083333333333333,17.550026839820614,3.466666666666667,3.0,0.3333333333333333,0.3333333333333333
5,HK_2023_J539,59.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.1666666666666666
5,HK_2024_K358,59.0,8.0,7.083333333333333,17.00273861365235,102.0,3.0,0.0,0.0
5,HK_2023_J429,59.0,11.0,4.25,17.11840228245364,113.0,1.0,0.0,0.0
5,HK_2023_J157,58.0,5.5,2.7583333333333333,17.29184019625406,19.766666666666666,6.0,0.1176470588235294,0.4117647058823529
5,HK_2023_J444,58.0,3.333333333333333,2.125,17.157247211436935,11.916666666666666,6.0,0.0833333333333333,0.3333333333333333
5,HK_2023_J153,58.0,3.4,2.6,17.06863010403142,5.64,5.0,0.0952380952380952,0.2857142857142857
5,HK_2023_J232,58.0,5.2,2.55,17.309804925978305,6.659999999999999,5.0,0.0769230769230769,0.4615384615384615
5,HK_2023_J124,58.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0833333333333333
5,HK_2023_J433,58.0,9.666666666666666,13.666666666666666,16.926044908059428,76.0,3.0,0.0,0.0
5,HK_2022_H134,58.0,5.0,3.15,17.269511947689924,10.82,5.0,0.0909090909090909,0.3939393939393939
5,HK_2023_J516,58.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.2,0.4
5,HK_2023_J093,58.0,10.5,9.125,16.386121297724657,30.8,2.0,0.1333333333333333,0.2666666666666666
5,HK_2023_J231,58.0,5.666666666666667,3.5416666666666665,16.56613664320218,23.666666666666668,6.0,0.125,0.3125
5,HK_2023_J173,57.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.3333333333333333
5,HK_2024_K016,59.0,7.166666666666667,5.0,16.647993059408332,13.216666666666669,6.0,0.0714285714285714,0.2142857142857142
5,HK_2023_J398,57.0,9.166666666666666,5.541666666666667,16.57425392772691,77.33333333333333,6.0,0.0,0.0
5,HK_2023_J360,57.0,5.4,2.3,16.628563801449385,23.18,5.0,0.0666666666666666,0.1333333333333333
5,HK_2023_J225,57.0,6.0,5.0,16.89567403251123,16.25,4.0,0.0714285714285714,0.3571428571428571
5,HK_2024_K207,59.0,9.25,6.0625,17.49039208211717,58.5,5.0,0.0,0.0
5,HK_2023_J071,57.0,5.0,1.6875,17.337294067872378,8.6,4.0,0.125,0.3125
5,HK_2024_K209,57.0,10.6,8.8,17.003654884286675,68.4,5.0,0.0,0.0
5,HK_2024_K190,56.0,7.142857142857143,4.964285714285714,16.467635694640673,23.428571428571427,7.0,0.0,0.0
5,HK_2024_K056,56.0,8.0,4.625,17.155348419634798,26.73333333333333,3.0,0.0,0.1818181818181818
5,HK_2024_K228,56.0,7.75,3.625,17.391987392529927,40.975,4.0,0.0,0.0
5,HK_2024_K002,56.0,4.833333333333333,3.0416666666666665,17.231387752410594,7.366666666666667,6.0,0.1538461538461538,0.3076923076923077
5,HK_2023_J323,56.0,4.333333333333333,2.5,17.402738107086787,17.933333333333334,3.0,0.1176470588235294,0.2352941176470588
5,HK_2023_J365,56.0,6.5,4.9375,17.10688876094322,19.425,4.0,0.0769230769230769,0.1538461538461538
5,HK_2022_H325,56.0,2.833333333333333,1.375,17.1876897062153,6.916666666666667,6.0,0.1304347826086956,0.391304347826087
5,HK_2023_J253,56.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.1428571428571428,0.4285714285714285
5,HK_2023_J236,55.0,3.2,1.8,16.48896732872183,7.76,5.0,0.1333333333333333,0.3333333333333333
5,HK_2023_J446,55.0,7.4,3.7,16.703665922666545,12.2,5.0,0.0,0.2142857142857142
5,HK_2022_H472,55.0,8.25,8.416666666666666,16.68040110178992,17.75,4.0,0.1176470588235294,0.2941176470588235
5,HK_2023_J436,57.0,11.5,8.25,16.868212642860527,27.0,2.0,0.0714285714285714,0.2857142857142857
5,HK_2023_J417,55.0,4.666666666666667,3.083333333333333,17.336511398998876,11.3,3.0,0.125,0.375
5,HK_2023_J267,55.0,6.857142857142857,3.928571428571429,16.66557075252505,45.04285714285714,7.0,0.0,0.15
5,HK_2023_J305,55.0,7.166666666666667,4.666666666666667,17.03127431643929,35.666666666666664,6.0,0.0769230769230769,0.1538461538461538
5,HK_2024_K097,54.0,5.5,3.25,17.427668082774062,14.066666666666668,6.0,0.0,0.3
5,HK_2024_K096,54.0,12.0,9.25,16.25455620135947,10.0,1.0,0.0,0.0
5,HK_2023_J222,54.0,6.0,4.375,17.14339115963025,7.5,6.0,0.0625,0.5625
5,HK_2023_J514,54.0,3.6666666666666665,2.3,17.123932071793636,5.083333333333333,6.0,0.1,0.5
5,HK_2023_J384,52.0,5.142857142857143,2.583333333333333,16.910580051622066,16.37142857142857,7.0,0.0,0.2307692307692307
5,HK_2024_K118,54.0,8.0,5.1875,17.025345678715233,25.45,4.0,0.1428571428571428,0.2857142857142857
5,HK_2023_J181,53.0,5.8,3.8125,17.086964276738165,39.5,5.0,0.1666666666666666,0.1666666666666666
5,HK_2023_J180,53.0,6.5,4.0,17.075970186038074,12.025,4.0,0.1176470588235294,0.2941176470588235
5,HK_2023_J364,54.0,7.0,3.0,17.153014938965654,9.55,2.0,0.0,0.0
5,HK_2023_J451,53.0,8.4,8.25,16.72843896831507,8.9,5.0,0.0909090909090909,0.3636363636363636
5,HK_2023_J359,53.0,4.833333333333333,2.1666666666666665,17.086312805706076,6.083333333333333,6.0,0.0666666666666666,0.4
5,HK_2023_J487,53.0,6.6,4.75,17.098535385095467,15.6,5.0,0.1111111111111111,0.2222222222222222
5,HK_2023_J340,53.0,6.5,3.75,17.01927177899006,25.0,2.0,0.0,0.0
5,HK_2023_J261,53.0,4.8,2.5,17.249533848537983,12.58,5.0,0.0588235294117647,0.3529411764705882
5,HK_2023_J098,54.0,5.0,2.25,16.36904761904762,22.0,1.0,0.1428571428571428,0.2142857142857142
5,HK_2024_K139,53.0,10.5,13.0,16.742542444126215,92.0,2.0,0.0,0.0
5,HK_2023_J150,53.0,4.857142857142857,3.2857142857142856,17.05327711291204,10.985714285714286,7.0,0.0769230769230769,0.3461538461538461
5,HK_2024_K070,52.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2023_J243,52.0,12.0,7.5625,17.155802410827405,135.0,4.0,0.0,0.0
5,HK_2023_J194,52.0,11.0,25.375,16.30832849451511,33.7,2.0,0.05,0.2
5,HK_2024_K229,52.0,9.8,5.95,17.030478528530985,139.0,5.0,0.0,0.0
5,HK_2024_K171,52.0,11.0,12.6875,16.82647046030221,67.5,4.0,0.0,0.0
5,HK_2023_J228,52.0,6.833333333333333,6.0,16.872678915528798,17.5,6.0,0.1111111111111111,0.2222222222222222
5,HK_2024_K089,52.0,6.666666666666667,3.083333333333333,17.06485746586705,11.333333333333334,4.0,0.0,0.125
5,HK_2024_K039,51.0,7.0,4.75,17.092595561476088,63.5,2.0,0.0,0.0
5,HK_2023_J362,51.0,3.75,2.1666666666666665,17.088936942205834,23.0,4.0,0.0714285714285714,0.1428571428571428
5,HK_2023_J501,51.0,11.75,11.375,16.53589212285311,35.75,4.0,0.1,0.2
5,HK_2023_J426,51.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.4
5,HK_2024_K045,51.0,14.0,10.5,16.922859963333803,14.0,1.0,0.0,0.0
5,HK_2023_J198,51.0,14.0,23.25,16.803898504453034,119.0,1.0,0.0,0.0
5,HK_2023_J155,53.0,7.25,4.625,16.868587904580746,16.95,4.0,0.1176470588235294,0.2941176470588235
5,HK_2024_K035,51.0,11.2,7.2,17.040370864565368,119.8,6.0,0.0,0.0
5,HK_2024_K075,51.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2024_K230,51.0,10.166666666666666,8.625,17.0498845993042,163.16666666666666,6.0,0.0,0.0
5,HK_2024_K017,53.0,5.833333333333333,2.5,17.217002046298873,9.45,6.0,0.0,0.0833333333333333
5,HK_2022_H486,50.0,6.333333333333333,4.25,16.5186869427449,10.866666666666667,6.0,0.1666666666666666,0.2083333333333333
5,HK_2024_K108,50.0,6.75,3.0625,17.003342655692858,13.225,4.0,0.0,0.1111111111111111
5,HK_2023_J447,50.0,4.6,2.7,16.9158416121519,12.08,5.0,0.0769230769230769,0.3076923076923077
5,HK_2023_J465,49.0,8.0,4.4375,17.121227115899682,19.5,4.0,0.0,0.0
5,HK_2024_K090,51.0,11.166666666666666,11.833333333333334,16.792710091832248,128.16666666666666,6.0,0.0,0.0
5,HK_2023_J290,49.0,4.222222222222222,2.821428571428572,16.897920538926478,6.755555555555556,9.0,0.0625,0.25
5,HK_2023_J099,49.0,3.75,3.375,17.228688862574728,3.725,4.0,0.05,0.35
5,HK_2023_J499,49.0,13.0,15.0,16.75977653631285,86.0,1.0,0.0,0.0
5,HK_2023_J515,43.0,6.428571428571429,3.0,17.162522040253094,26.0,7.0,0.1111111111111111,0.3333333333333333
5,HK_2023_J504,49.0,5.666666666666667,5.333333333333333,16.51669457803833,21.48333333333333,6.0,0.0909090909090909,0.0909090909090909
5,HK_2022_H213,49.0,8.4,7.65,16.40017449182638,27.4,5.0,0.1,0.3666666666666666
5,HK_2023_J477,51.0,7.0,2.5,17.200889076270464,14.0,2.0,0.0,0.1666666666666666
5,HK_2023_J502,49.0,5.25,2.9375,16.4043328845394,18.325,4.0,0.0,0.3333333333333333
5,HK_2023_J087,49.0,3.8,2.4,17.337561316998848,12.58,6.0,0.1052631578947368,0.3157894736842105
5,HK_2022_H460,48.0,8.5,7.0,16.973865326892938,18.975,4.0,0.0526315789473684,0.3157894736842105
5,HK_2024_K055,48.0,10.5,8.75,16.213423307511636,84.0,2.0,0.0,0.0
5,HK_2023_J224,48.0,13.0,10.5,16.126431220770844,6.8,1.0,0.0833333333333333,0.25
5,HK_2023_J311,48.0,9.25,7.0625,17.00920463495925,11.35,5.0,0.0714285714285714,0.2142857142857142
5,HK_2024_K193,48.0,10.0,11.125,16.602392778091513,55.75,4.0,0.0,0.0
5,HK_2023_J375,48.0,7.0,6.0,17.043027248845462,24.24,5.0,0.0833333333333333,0.1666666666666666
5,HK_2022_H358,48.0,5.714285714285714,4.357142857142857,16.500686927116593,15.685714285714283,7.0,0.1034482758620689,0.1724137931034483
5,HK_2023_J427,47.0,13.0,8.5,16.91025486169827,22.9,2.0,0.0,0.0
5,HK_2022_H384,47.0,1.6666666666666667,2.0,17.290026658265138,6.3,3.0,0.0555555555555555,0.3888888888888889
5,HK_2023_J467,47.0,7.25,4.8125,16.656708515390697,46.25,4.0,0.0,0.0
5,HK_2023_J538,49.0,10.833333333333334,8.708333333333334,16.57406044343452,136.16666666666666,6.0,0.0,0.0
5,HK_2023_J315,46.0,6.2,4.6875,17.00615605297881,6.580000000000001,5.0,0.0769230769230769,0.1538461538461538
5,HK_2023_J116,46.0,2.5,0.5,17.268814798049736,5.55,2.0,0.0,0.3333333333333333
5,HK_2023_J392,47.0,7.6,5.05,16.881504946608977,18.4,5.0,0.0909090909090909,0.0909090909090909
5,HK_2023_J523,45.0,7.166666666666667,3.7916666666666665,17.19822417434015,17.116666666666667,6.0,0.0,0.3636363636363636
5,HK_2023_J183,46.0,5.285714285714286,2.821428571428572,16.38052421862698,13.071428571428571,7.0,0.0588235294117647,0.2352941176470588
5,HK_2023_J217,45.0,7.0,5.916666666666667,16.827041824688788,7.866666666666667,4.0,0.0,0.1111111111111111
5,HK_2022_H168,45.0,6.0,3.45,16.177196396503156,15.4,5.0,0.0714285714285714,0.2857142857142857
5,HK_2023_J542,45.0,6.222222222222222,4.444444444444445,17.094596589172795,9.677777777777775,9.0,0.0909090909090909,0.2727272727272727
5,HK_2023_J162,47.0,5.142857142857143,4.035714285714286,16.49622898870525,7.2,7.0,0.0434782608695652,0.3043478260869565
5,HK_2023_J482,47.0,9.0,5.25,17.256628462628097,62.333333333333336,3.0,0.0,0.0
5,HK_2023_J205,45.0,10.0,6.375,17.041482836655238,27.5,2.0,0.0666666666666666,0.2
5,HK_2023_J423,44.0,4.285714285714286,2.892857142857143,17.347107251664873,7.042857142857143,7.0,0.1111111111111111,0.2777777777777778
5,HK_2024_K046,44.0,9.75,8.1875,16.96183605686999,39.0,4.0,0.0,0.1428571428571428
5,HK_2023_J366,44.0,5.5,2.9375,17.282779340058156,32.25,4.0,0.0,0.0
5,HK_2023_J152,42.0,7.5,6.2,16.74766012286537,29.666666666666668,6.0,0.1111111111111111,0.1666666666666666
5,HK_2023_J479,44.0,8.75,6.0,17.399938713207984,11.7,5.0,0.0,0.2222222222222222
5,HK_2023_J346,44.0,3.8333333333333335,3.125,16.882990127125,7.550000000000001,6.0,0.0909090909090909,0.4545454545454545
5,HK_2023_J304,44.0,5.0,3.083333333333333,16.866738220267937,9.016666666666667,6.0,0.0,0.2857142857142857
5,HK_2022_H464,44.0,7.75,8.8125,16.998693545832758,16.6,4.0,0.05,0.35
5,HK_2024_K067,44.0,7.5,4.0,17.16419726525066,17.025,4.0,0.0,0.1428571428571428
5,HK_2023_J332,44.0,5.428571428571429,2.958333333333333,17.100421477477962,9.6,7.0,0.0476190476190476,0.1904761904761904
5,HK_2023_J268,44.0,11.0,9.833333333333334,16.44341695852945,44.66666666666666,3.0,0.0,0.0666666666666666
5,HK_2023_J546,44.0,6.0,5.0,16.84568763704664,12.3,5.0,0.0,0.1428571428571428
5,HK_2023_J312,43.0,4.6,2.71,17.126339895515628,9.4,5.0,0.0,0.3333333333333333
5,HK_2023_J378,43.0,12.0,15.75,16.24075397276526,86.8,5.0,0.0909090909090909,0.0909090909090909
5,HK_2022_H402,43.0,7.333333333333333,4.666666666666667,17.01383523316987,13.1,3.0,0.0769230769230769,0.1538461538461538
5,HK_2023_J288,43.0,8.666666666666666,4.666666666666667,16.98470498744149,11.3,3.0,0.0,0.2
5,HK_2023_J524,43.0,7.5,12.4375,16.056724469489332,36.625,5.0,0.0,0.1666666666666666
5,HK_2022_H366,42.0,11.0,7.75,16.928995043075332,64.75,4.0,0.125,0.25
5,HK_2023_J274,42.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.0
5,HK_2022_H436,42.0,5.571428571428571,1.9285714285714288,17.226024150169323,9.785714285714286,7.0,0.0833333333333333,0.2916666666666667
5,HK_2023_J480,42.0,5.5,3.5625,17.095473718500287,22.5,4.0,0.0,0.125
5,HK_2023_J002,42.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.375
5,HK_2024_K113,42.0,7.0,4.375,16.998652738358818,18.0,2.0,0.0,0.0
5,HK_2023_J258,44.0,8.75,7.1875,16.393157134586556,31.0,4.0,0.0909090909090909,0.1818181818181818
5,HK_2023_J159,42.0,4.0,4.25,17.113519680547633,14.0,1.0,0.0909090909090909,0.1818181818181818
5,HK_2023_J223,42.0,6.25,4.75,17.140839848457833,14.35,4.0,0.0,0.1428571428571428
5,HK_2023_J448,41.0,8.75,5.9375,17.144027298776656,31.375,8.0,0.0,0.1111111111111111
5,HK_2023_J379,41.0,10.25,6.625,17.016850070925642,142.5,4.0,0.0,0.0
5,HK_2022_H347,41.0,6.75,4.0625,17.347751759549244,8.65,4.0,0.0454545454545454,0.3181818181818182
5,HK_2024_K101,41.0,9.5,6.625,16.99305107204767,23.0,4.0,0.0,0.0
5,HK_2023_J146,42.0,8.0,9.107142857142858,16.641172063599935,12.957142857142856,7.0,0.04,0.24
5,HK_2024_K066,40.0,11.666666666666666,9.25,17.163701045435108,77.0,3.0,0.0,0.0
5,HK_2024_K059,42.0,8.0,4.85,16.392316998859762,31.46,5.0,0.0,0.0
5,HK_2024_K072,40.0,13.5,34.5,15.98388231144392,215.0,2.0,0.0,0.0
5,HK_2023_J383,40.0,6.6,3.0625,17.395400043717338,28.84,5.0,0.1,0.1
5,HK_2023_J350,40.0,8.5,10.875,16.394072178745645,21.0,2.0,0.0,0.0
5,HK_2023_J176,40.0,4.0,3.75,17.276620368715065,42.6,2.0,0.0,0.2857142857142857
5,HK_2023_J407,39.0,11.25,7.625,16.701249110158578,52.25,4.0,0.0,0.0
5,HK_2024_K047,39.0,11.25,10.875,16.905380966436134,90.25,4.0,0.0,0.0
5,HK_2023_J403,39.0,7.75,6.0625,17.21444816275541,31.125,4.0,0.0,0.0769230769230769
5,HK_2023_J250,38.0,4.25,1.75,16.810966387142976,8.575,4.0,0.0,0.25
5,HK_2022_H307,38.0,10.0,4.5,17.042396930665085,49.0,2.0,0.0,0.0
5,HK_2023_J063,38.0,6.571428571428571,4.083333333333333,17.035775127768314,20.0,0.0,0.0,0.1818181818181818
5,HK_2023_J471,40.0,10.666666666666666,6.416666666666667,16.915751148576547,98.0,3.0,0.0,0.0
5,HK_2023_J547,38.0,5.5,2.875,17.05244826587031,6.6000000000000005,2.0,0.0,0.125
5,HK_2024_K028,38.0,7.333333333333333,4.041666666666667,16.870869075945695,64.0,6.0,0.0,0.1
